ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-21T22:00:00.000,1.13,54.95,0.65,0.93
2018-05-21T22:15:00.000,1.02,32.64,0.86,0.55
2018-05-21T22:30:00.000,1.24,27.79,1.10,0.58
2018-05-21T22:45:00.000,1.58,22.39,1.46,0.60
2018-05-21T23:00:00.000,1.24,22.72,1.15,0.48
2018-05-21T23:15:00.000,1.24,21.29,1.16,0.45
2018-05-21T23:30:00.000,1.47,30.23,1.27,0.74
2018-05-21T23:45:00.000,2.49,43.96,1.79,1.73
2018-05-22T00:00:00.000,1.24,20.51,1.16,0.44
2018-05-22T00:15:00.000,1.13,18.31,1.07,0.35
2018-05-22T00:30:00.000,0.90,20.19,0.85,0.31
2018-05-22T00:45:00.000,0.90,27.43,0.80,0.42
2018-05-22T01:00:00.000,1.81,200.35,-1.70,-0.63
2018-05-22T01:15:00.000,3.99,189.82,-3.93,-0.68
2018-05-22T01:30:00.000,4.45,196.61,-4.27,-1.27
2018-05-22T01:45:00.000,3.30,196.31,-3.17,-0.93
2018-05-22T02:00:00.000,3.07,187.21,-3.04,-0.39
2018-05-22T02:15:00.000,1.13,39.49,0.87,0.72
2018-05-22T02:30:00.000,1.24,21.91,1.15,0.46
2018-05-22T02:45:00.000,1.24,20.80,1.16,0.44
2018-05-22T03:00:00.000,1.24,24.64,1.13,0.52
2018-05-22T03:15:00.000,1.13,17.91,1.08,0.35
2018-05-22T03:30:00.000,1.13,17.26,1.08,0.34
2018-05-22T03:45:00.000,1.24,21.62,1.16,0.46
2018-05-22T04:00:00.000,1.47,26.09,1.32,0.65
2018-05-22T04:15:00.000,1.58,28.24,1.39,0.75
2018-05-22T04:30:00.000,1.81,5.51,1.80,0.17
2018-05-22T04:45:00.000,1.36,23.50,1.24,0.54
2018-05-22T05:00:00.000,1.24,28.46,1.09,0.59
2018-05-22T05:15:00.000,1.24,29.55,1.08,0.61
2018-05-22T05:30:00.000,1.24,29.28,1.08,0.61
2018-05-22T05:45:00.000,3.42,8.65,3.38,0.51
2018-05-22T06:00:00.000,1.36,30.05,1.17,0.68
2018-05-22T06:15:00.000,2.49,21.28,2.32,0.90
2018-05-22T06:30:00.000,2.72,14.85,2.63,0.70
2018-05-22T06:45:00.000,1.81,23.92,1.65,0.73
2018-05-22T07:00:00.000,1.58,26.43,1.42,0.70
2018-05-22T07:15:00.000,2.61,13.74,2.53,0.62
2018-05-22T07:30:00.000,2.15,7.34,2.13,0.27
2018-05-22T07:45:00.000,2.03,6.35,2.02,0.22
2018-05-22T08:00:00.000,3.30,357.22,3.30,-0.16
2018-05-22T08:15:00.000,1.81,359.40,1.81,-0.02
2018-05-22T08:30:00.000,2.03,356.67,2.03,-0.12
2018-05-22T08:45:00.000,1.81,4.86,1.80,0.15
2018-05-22T09:00:00.000,1.24,19.69,1.17,0.42
2018-05-22T09:15:00.000,1.24,25.58,1.12,0.54
2018-05-22T09:30:00.000,1.13,29.09,0.99,0.55
2018-05-22T09:45:00.000,1.02,28.45,0.89,0.48
2018-05-22T10:00:00.000,1.02,27.21,0.90,0.47
2018-05-22T10:15:00.000,1.13,24.00,1.03,0.46
2018-05-22T10:30:00.000,1.13,23.47,1.04,0.45
2018-05-22T10:45:00.000,1.24,28.95,1.09,0.60
2018-05-22T11:00:00.000,1.24,27.38,1.10,0.57
2018-05-22T11:15:00.000,2.95,43.54,2.14,2.03
2018-05-22T11:30:00.000,1.69,26.58,1.52,0.76
2018-05-22T11:45:00.000,1.02,20.44,0.95,0.36
2018-05-22T12:00:00.000,0.79,15.04,0.76,0.21
2018-05-22T12:15:00.000,1.36,156.90,-1.25,0.53
2018-05-22T12:30:00.000,3.07,174.40,-3.05,0.30
2018-05-22T12:45:00.000,1.58,157.24,-1.46,0.61
2018-05-22T13:00:00.000,1.36,125.97,-0.80,1.10
2018-05-22T13:15:00.000,0.90,19.92,0.85,0.31
2018-05-22T13:30:00.000,1.13,18.49,1.07,0.36
2018-05-22T13:45:00.000,1.02,20.68,0.95,0.36
2018-05-22T14:00:00.000,1.02,24.20,0.93,0.42
2018-05-22T14:15:00.000,1.13,15.26,1.09,0.30
2018-05-22T14:30:00.000,1.02,19.94,0.96,0.35
2018-05-22T14:45:00.000,0.90,12.51,0.88,0.20
2018-05-22T15:00:00.000,1.24,11.84,1.22,0.25
2018-05-22T15:15:00.000,1.24,17.25,1.19,0.37
2018-05-22T15:30:00.000,1.36,20.90,1.27,0.48
2018-05-22T15:45:00.000,1.69,18.83,1.60,0.55
2018-05-22T16:00:00.000,1.69,14.08,1.64,0.41
2018-05-22T16:15:00.000,1.81,4.35,1.80,0.14
2018-05-22T16:30:00.000,1.47,16.84,1.41,0.43
2018-05-22T16:45:00.000,3.07,14.43,2.97,0.76
2018-05-22T17:00:00.000,2.03,14.07,1.97,0.49
2018-05-22T17:15:00.000,1.36,24.88,1.23,0.57
2018-05-22T17:30:00.000,2.61,21.45,2.43,0.95
2018-05-22T17:45:00.000,4.57,2.66,4.57,0.21
2018-05-22T18:00:00.000,2.38,19.83,2.23,0.81
2018-05-22T18:15:00.000,5.83,11.75,5.71,1.19
2018-05-22T18:30:00.000,5.73,22.35,5.30,2.18
2018-05-22T18:45:00.000,3.30,28.14,2.91,1.56
2018-05-22T19:00:00.000,2.72,21.35,2.54,0.99
2018-05-22T19:15:00.000,6.25,2.34,6.24,0.26
2018-05-22T19:30:00.000,5.94,12.97,5.78,1.33
2018-05-22T19:45:00.000,2.38,16.30,2.28,0.67
2018-05-22T20:00:00.000,2.26,11.98,2.21,0.47
2018-05-22T20:15:00.000,3.30,8.54,3.26,0.49
2018-05-22T20:30:00.000,2.26,7.95,2.24,0.31
2018-05-22T20:45:00.000,1.58,11.08,1.55,0.30
2018-05-22T21:00:00.000,2.72,4.61,2.71,0.22
2018-05-22T21:15:00.000,1.36,15.84,1.30,0.37
2018-05-22T21:30:00.000,1.24,14.32,1.20,0.31
2018-05-22T21:45:00.000,1.36,18.87,1.28,0.44
2018-05-22T22:00:00.000,1.36,27.44,1.20,0.62
2018-05-22T22:15:00.000,1.36,35.09,1.11,0.78
2018-05-22T22:30:00.000,1.13,33.14,0.95,0.62
2018-05-22T22:45:00.000,1.36,25.88,1.22,0.59
2018-05-22T23:00:00.000,1.02,26.98,0.91,0.46
2018-05-22T23:15:00.000,1.13,29.45,0.98,0.56
2018-05-22T23:30:00.000,1.13,4.31,1.13,0.08
2018-05-22T23:45:00.000,0.90,24.25,0.82,0.37
2018-05-23T00:00:00.000,1.24,23.93,1.14,0.50
2018-05-23T00:15:00.000,1.24,27.67,1.10,0.58
2018-05-23T00:30:00.000,1.36,27.11,1.21,0.62
2018-05-23T00:45:00.000,3.65,48.28,2.43,2.72
2018-05-23T01:00:00.000,1.81,10.58,1.78,0.33
2018-05-23T01:15:00.000,1.24,17.24,1.19,0.37
2018-05-23T01:30:00.000,1.13,18.15,1.07,0.35
