ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-31T13:15:00.000,5.41,115.56,-2.33,4.88
2018-05-31T13:30:00.000,7.82,112.76,-3.03,7.21
2018-05-31T13:45:00.000,8.77,129.03,-5.52,6.81
2018-05-31T14:00:00.000,10.01,126.70,-5.98,8.03
2018-05-31T14:15:00.000,9.48,124.93,-5.43,7.77
2018-05-31T14:30:00.000,8.01,112.63,-3.08,7.40
2018-05-31T14:45:00.000,8.49,110.76,-3.01,7.94
2018-05-31T15:00:00.000,8.40,116.20,-3.71,7.53
2018-05-31T15:15:00.000,9.04,119.45,-4.44,7.87
2018-05-31T15:30:00.000,9.21,125.61,-5.36,7.49
2018-05-31T15:45:00.000,8.21,121.93,-4.34,6.96
2018-05-31T16:00:00.000,6.46,150.02,-5.60,3.23
2018-05-31T16:15:00.000,5.62,148.68,-4.80,2.92
2018-05-31T16:30:00.000,5.41,136.80,-3.94,3.70
2018-05-31T16:45:00.000,3.30,131.22,-2.17,2.48
2018-05-31T17:00:00.000,4.68,120.64,-2.38,4.02
2018-05-31T17:15:00.000,4.78,36.09,3.86,2.82
2018-05-31T17:30:00.000,8.21,342.62,7.83,-2.45
2018-05-31T17:45:00.000,10.78,335.50,9.81,-4.47
2018-05-31T18:00:00.000,5.94,332.37,5.26,-2.75
2018-05-31T18:15:00.000,8.49,32.87,7.13,4.61
2018-05-31T18:30:00.000,9.48,18.05,9.01,2.94
2018-05-31T18:45:00.000,7.44,340.62,7.02,-2.47
2018-05-31T19:00:00.000,12.80,290.42,4.47,-12.00
2018-05-31T19:15:00.000,7.05,306.02,4.15,-5.71
2018-05-31T19:30:00.000,9.93,308.34,6.16,-7.78
2018-05-31T19:45:00.000,10.28,290.57,3.61,-9.63
2018-05-31T20:00:00.000,10.70,292.59,4.11,-9.88
2018-05-31T20:15:00.000,15.43,297.58,7.14,-13.67
2018-05-31T20:30:00.000,11.36,283.41,2.64,-11.05
2018-05-31T20:45:00.000,10.19,248.14,-3.79,-9.46
2018-05-31T21:00:00.000,15.92,228.11,-10.63,-11.85
2018-05-31T21:15:00.000,15.92,203.14,-14.64,-6.26
2018-05-31T21:30:00.000,11.77,199.79,-11.08,-3.99
2018-05-31T21:45:00.000,8.40,203.13,-7.72,-3.30
2018-05-31T22:00:00.000,6.04,224.56,-4.30,-4.24
2018-05-31T22:15:00.000,10.62,219.50,-8.19,-6.75
2018-05-31T22:30:00.000,8.68,233.89,-5.12,-7.01
2018-05-31T22:45:00.000,7.63,235.80,-4.29,-6.31
2018-05-31T23:00:00.000,6.04,219.14,-4.68,-3.81
2018-05-31T23:15:00.000,3.30,159.00,-3.08,1.18
2018-05-31T23:30:00.000,3.07,148.15,-2.61,1.62
2018-05-31T23:45:00.000,3.18,144.04,-2.58,1.87
2018-06-01T00:00:00.000,3.07,125.60,-1.79,2.49
2018-06-01T00:15:00.000,7.53,92.11,-0.28,7.53
2018-06-01T00:30:00.000,11.52,101.89,-2.37,11.28
2018-06-01T00:45:00.000,11.20,105.62,-3.01,10.78
2018-06-01T01:00:00.000,8.01,112.62,-3.08,7.40
2018-06-01T01:15:00.000,7.63,114.25,-3.13,6.96
2018-06-01T01:30:00.000,7.73,139.44,-5.87,5.02
2018-06-01T01:45:00.000,8.49,138.57,-6.37,5.62
2018-06-01T02:00:00.000,7.34,136.86,-5.36,5.02
2018-06-01T02:15:00.000,8.95,111.57,-3.29,8.32
2018-06-01T02:30:00.000,11.44,106.42,-3.24,10.98
2018-06-01T02:45:00.000,11.11,103.33,-2.56,10.81
2018-06-01T03:00:00.000,11.03,110.99,-3.95,10.30
2018-06-01T03:15:00.000,10.19,110.17,-3.51,9.57
2018-06-01T03:30:00.000,10.95,107.08,-3.22,10.46
2018-06-01T03:45:00.000,10.87,105.35,-2.88,10.48
2018-06-01T04:00:00.000,10.95,107.75,-3.34,10.43
2018-06-01T04:15:00.000,11.52,101.14,-2.23,11.31
2018-06-01T04:30:00.000,9.57,79.39,1.76,9.41
2018-06-01T04:45:00.000,8.59,41.83,6.40,5.73
2018-06-01T05:00:00.000,8.77,351.41,8.67,-1.31
2018-06-01T05:15:00.000,9.30,338.03,8.63,-3.48
2018-06-01T05:30:00.000,9.66,359.52,9.66,-0.08
2018-06-01T05:45:00.000,11.20,10.28,11.02,2.00
2018-06-01T06:00:00.000,6.35,10.14,6.26,1.12
2018-06-01T06:15:00.000,3.30,357.64,3.30,-0.14
2018-06-01T06:30:00.000,3.53,262.08,-0.49,-3.50
2018-06-01T06:45:00.000,5.10,214.61,-4.19,-2.89
2018-06-01T07:00:00.000,8.68,247.37,-3.34,-8.01
2018-06-01T07:15:00.000,10.10,258.24,-2.06,-9.89
2018-06-01T07:30:00.000,11.69,266.90,-0.63,-11.67
2018-06-01T07:45:00.000,14.47,276.28,1.58,-14.39
2018-06-01T08:00:00.000,12.49,268.54,-0.32,-12.48
2018-06-01T08:15:00.000,13.11,252.89,-3.86,-12.53
2018-06-01T08:30:00.000,13.88,230.42,-8.84,-10.70
2018-06-01T08:45:00.000,16.21,214.16,-13.41,-9.10
2018-06-01T09:00:00.000,15.28,223.54,-11.08,-10.53
2018-06-01T09:15:00.000,11.85,244.32,-5.14,-10.68
2018-06-01T09:30:00.000,16.84,4.45,16.79,1.31
2018-06-01T09:45:00.000,4.11,21.08,3.83,1.48
2018-06-01T10:00:00.000,23.84,32.64,20.07,12.86
2018-06-01T10:15:00.000,27.25,19.17,25.74,8.95
2018-06-01T10:30:00.000,5.52,358.66,5.51,-0.13
2018-06-01T10:45:00.000,9.12,338.86,8.51,-3.29
2018-06-01T11:00:00.000,5.10,328.64,4.35,-2.65
2018-06-01T11:15:00.000,19.28,25.24,17.44,8.22
2018-06-01T11:30:00.000,15.78,6.73,15.67,1.85
2018-06-01T11:45:00.000,14.40,348.79,14.12,-2.80
2018-06-01T12:00:00.000,5.10,18.70,4.83,1.63
2018-06-01T12:15:00.000,2.84,163.99,-2.73,0.78
2018-06-01T12:30:00.000,9.66,208.19,-8.51,-4.56
2018-06-01T12:45:00.000,10.95,192.75,-10.68,-2.42
2018-06-01T13:00:00.000,5.41,158.32,-5.03,2.00
2018-06-01T13:15:00.000,5.94,163.91,-5.70,1.64
2018-06-01T13:30:00.000,4.22,137.13,-3.10,2.87
2018-06-01T13:45:00.000,7.25,115.47,-3.12,6.54
2018-06-01T14:00:00.000,6.77,111.95,-2.53,6.28
2018-06-01T14:15:00.000,6.96,125.08,-4.00,5.69
2018-06-01T14:30:00.000,6.86,167.31,-6.69,1.51
2018-06-01T14:45:00.000,8.59,153.69,-7.70,3.81
2018-06-01T15:00:00.000,4.68,150.13,-4.05,2.33
2018-06-01T15:15:00.000,6.96,144.01,-5.63,4.09
2018-06-01T15:30:00.000,6.35,129.06,-4.00,4.93
2018-06-01T15:45:00.000,7.15,118.65,-3.43,6.27
2018-06-01T16:00:00.000,11.44,97.41,-1.47,11.35
2018-06-01T16:15:00.000,9.04,104.49,-2.26,8.75
2018-06-01T16:30:00.000,9.66,107.61,-2.92,9.21
2018-06-01T16:45:00.000,10.01,98.54,-1.49,9.90
2018-06-01T17:00:00.000,10.95,96.66,-1.27,10.87
2018-06-01T17:15:00.000,8.49,101.18,-1.65,8.33
2018-06-01T17:30:00.000,3.99,93.68,-0.26,3.98
2018-06-01T17:45:00.000,2.49,122.16,-1.33,2.11
2018-06-01T18:00:00.000,1.58,107.68,-0.48,1.51
2018-06-01T18:15:00.000,4.45,335.83,4.06,-1.82
2018-06-01T18:30:00.000,7.25,346.17,7.04,-1.73
2018-06-01T18:45:00.000,4.88,56.53,2.69,4.08
2018-06-01T19:00:00.000,6.04,21.82,5.61,2.24
2018-06-01T19:15:00.000,8.40,267.11,-0.42,-8.39
2018-06-01T19:30:00.000,6.77,234.88,-3.89,-5.53
2018-06-01T19:45:00.000,7.73,277.35,0.99,-7.66
2018-06-01T20:00:00.000,8.49,263.22,-1.00,-8.43
2018-06-01T20:15:00.000,9.48,261.68,-1.37,-9.38
2018-06-01T20:30:00.000,10.95,271.05,0.20,-10.95
2018-06-01T20:45:00.000,10.87,283.80,2.59,-10.55
2018-06-01T21:00:00.000,10.10,295.21,4.30,-9.14
2018-06-01T21:15:00.000,10.37,266.39,-0.65,-10.35
2018-06-01T21:30:00.000,10.10,245.02,-4.27,-9.16
2018-06-01T21:45:00.000,11.52,236.46,-6.37,-9.61
2018-06-01T22:00:00.000,12.49,224.81,-8.86,-8.80
2018-06-01T22:15:00.000,12.57,214.50,-10.36,-7.12
2018-06-01T22:30:00.000,11.20,209.95,-9.70,-5.59
2018-06-01T22:45:00.000,10.19,214.66,-8.38,-5.80
2018-06-01T23:00:00.000,7.82,212.68,-6.58,-4.22
2018-06-01T23:15:00.000,4.22,187.01,-4.19,-0.52
2018-06-01T23:30:00.000,2.15,134.81,-1.51,1.52
2018-06-01T23:45:00.000,3.76,131.28,-2.48,2.83
2018-06-02T00:00:00.000,2.61,132.21,-1.75,1.93
2018-06-02T00:15:00.000,3.53,121.42,-1.84,3.01
2018-06-02T00:30:00.000,7.53,104.24,-1.85,7.30
2018-06-02T00:45:00.000,4.22,123.38,-2.32,3.53
2018-06-02T01:00:00.000,4.99,118.16,-2.35,4.40
2018-06-02T01:15:00.000,7.53,126.16,-4.45,6.08
2018-06-02T01:30:00.000,8.68,123.72,-4.82,7.22
2018-06-02T01:45:00.000,7.25,135.70,-5.19,5.06
2018-06-02T02:00:00.000,7.92,142.50,-6.28,4.82
2018-06-02T02:15:00.000,5.31,136.77,-3.87,3.63
2018-06-02T02:30:00.000,8.68,127.63,-5.30,6.87
2018-06-02T02:45:00.000,6.96,131.49,-4.61,5.21
2018-06-02T03:00:00.000,8.86,111.49,-3.24,8.24
2018-06-02T03:15:00.000,8.40,112.96,-3.28,7.73
2018-06-02T03:30:00.000,8.95,116.59,-4.00,8.00
2018-06-02T03:45:00.000,10.87,104.99,-2.81,10.50
2018-06-02T04:00:00.000,10.37,117.84,-4.84,9.17
2018-06-02T04:15:00.000,9.04,115.37,-3.87,8.16
2018-06-02T04:30:00.000,9.48,113.35,-3.76,8.70
2018-06-02T04:45:00.000,7.92,113.97,-3.22,7.24
2018-06-02T05:00:00.000,2.95,116.22,-1.30,2.65
2018-06-02T05:15:00.000,6.25,49.75,4.04,4.77
2018-06-02T05:30:00.000,9.21,1.19,9.21,0.19
2018-06-02T05:45:00.000,11.77,349.18,11.56,-2.21
2018-06-02T06:00:00.000,10.87,354.39,10.81,-1.06
2018-06-02T06:15:00.000,12.10,6.00,12.03,1.26
2018-06-02T06:30:00.000,9.75,16.65,9.34,2.79
2018-06-02T06:45:00.000,2.61,131.87,-1.74,1.94
2018-06-02T07:00:00.000,7.44,213.03,-6.24,-4.05
2018-06-02T07:15:00.000,1.58,246.10,-0.64,-1.45
2018-06-02T07:30:00.000,4.34,262.46,-0.57,-4.30
2018-06-02T07:45:00.000,10.10,258.80,-1.96,-9.91
2018-06-02T08:00:00.000,10.54,249.44,-3.70,-9.86
2018-06-02T08:15:00.000,12.41,252.57,-3.72,-11.84
2018-06-02T08:30:00.000,11.69,242.88,-5.33,-10.40
2018-06-02T08:45:00.000,10.78,249.24,-3.82,-10.08
2018-06-02T09:00:00.000,12.57,226.35,-8.67,-9.09
2018-06-02T09:15:00.000,13.88,224.11,-9.97,-9.66
2018-06-02T09:30:00.000,13.27,229.05,-8.70,-10.02
2018-06-02T09:45:00.000,14.03,215.41,-11.43,-8.13
2018-06-02T10:00:00.000,10.54,248.65,-3.84,-9.81
2018-06-02T10:15:00.000,4.88,17.17,4.67,1.44
2018-06-02T10:30:00.000,5.41,35.66,4.40,3.15
2018-06-02T10:45:00.000,27.89,39.07,21.66,17.58
2018-06-02T11:00:00.000,20.80,33.02,17.44,11.33
2018-06-02T11:15:00.000,2.15,84.39,0.21,2.14
2018-06-02T11:30:00.000,1.02,166.34,-0.99,0.24
2018-06-02T11:45:00.000,7.63,14.41,7.39,1.90
2018-06-02T12:00:00.000,8.49,27.70,7.52,3.95
2018-06-02T12:15:00.000,2.03,136.79,-1.48,1.39
2018-06-02T12:30:00.000,2.61,193.03,-2.54,-0.59
2018-06-02T12:45:00.000,4.34,209.27,-3.78,-2.12
2018-06-02T13:00:00.000,9.48,202.47,-8.76,-3.62
2018-06-02T13:15:00.000,9.93,194.61,-9.60,-2.50
2018-06-02T13:30:00.000,9.93,182.82,-9.91,-0.49
2018-06-02T13:45:00.000,8.68,189.27,-8.57,-1.40
2018-06-02T14:00:00.000,6.57,188.03,-6.50,-0.92
2018-06-02T14:15:00.000,3.42,151.86,-3.01,1.61
2018-06-02T14:30:00.000,3.30,162.06,-3.14,1.02
2018-06-02T14:45:00.000,7.53,190.32,-7.41,-1.35
2018-06-02T15:00:00.000,10.28,191.93,-10.06,-2.13
2018-06-02T15:15:00.000,8.30,142.51,-6.59,5.05
2018-06-02T15:30:00.000,7.82,124.29,-4.41,6.46
2018-06-02T15:45:00.000,9.66,118.46,-4.60,8.49
2018-06-02T16:00:00.000,9.93,101.00,-1.89,9.74
2018-06-02T16:15:00.000,10.28,104.22,-2.53,9.97
2018-06-02T16:30:00.000,9.21,103.62,-2.17,8.95
2018-06-02T16:45:00.000,8.11,114.22,-3.33,7.40
2018-06-02T17:00:00.000,6.14,121.86,-3.24,5.22
2018-06-02T17:15:00.000,8.77,120.83,-4.49,7.53
2018-06-02T17:30:00.000,6.67,124.83,-3.81,5.47
2018-06-02T17:45:00.000,6.77,70.11,2.30,6.36
2018-06-02T18:00:00.000,6.96,74.84,1.82,6.72
2018-06-02T18:15:00.000,1.69,120.04,-0.85,1.47
2018-06-02T18:30:00.000,5.73,37.31,4.55,3.47
2018-06-02T18:45:00.000,2.26,115.82,-0.98,2.03
2018-06-02T19:00:00.000,1.92,49.93,1.24,1.47
2018-06-02T19:15:00.000,5.73,1.22,5.72,0.12
2018-06-02T19:30:00.000,11.11,31.02,9.52,5.73
2018-06-02T19:45:00.000,7.63,12.96,7.44,1.71
2018-06-02T20:00:00.000,10.10,1.31,10.10,0.23
2018-06-02T20:15:00.000,5.62,16.82,5.38,1.63
2018-06-02T20:30:00.000,2.38,288.56,0.76,-2.25
2018-06-02T20:45:00.000,7.63,353.82,7.59,-0.82
2018-06-02T21:00:00.000,5.52,315.95,3.96,-3.83
2018-06-02T21:15:00.000,8.40,311.72,5.59,-6.27
2018-06-02T21:30:00.000,10.19,323.67,8.21,-6.04
2018-06-02T21:45:00.000,8.30,309.61,5.29,-6.40
2018-06-02T22:00:00.000,6.96,281.61,1.40,-6.82
2018-06-02T22:15:00.000,7.92,251.91,-2.46,-7.53
2018-06-02T22:30:00.000,8.30,245.51,-3.44,-7.56
2018-06-02T22:45:00.000,13.11,229.04,-8.60,-9.90
2018-06-02T23:00:00.000,9.39,238.44,-4.91,-8.00
2018-06-02T23:15:00.000,9.75,224.21,-6.99,-6.80
2018-06-02T23:30:00.000,10.10,222.93,-7.40,-6.88
2018-06-02T23:45:00.000,10.37,215.98,-8.39,-6.09
2018-06-03T00:00:00.000,9.04,217.80,-7.14,-5.54
2018-06-03T00:15:00.000,9.48,218.88,-7.38,-5.95
2018-06-03T00:30:00.000,7.92,216.14,-6.39,-4.67
2018-06-03T00:45:00.000,4.57,208.89,-4.00,-2.21
2018-06-03T01:00:00.000,2.49,135.84,-1.79,1.74
2018-06-03T01:15:00.000,7.73,110.26,-2.68,7.25
2018-06-03T01:30:00.000,6.04,118.34,-2.87,5.32
2018-06-03T01:45:00.000,5.62,116.59,-2.52,5.03
2018-06-03T02:00:00.000,8.40,102.02,-1.75,8.21
2018-06-03T02:15:00.000,10.54,101.68,-2.13,10.32
2018-06-03T02:30:00.000,10.10,100.96,-1.92,9.92
2018-06-03T02:45:00.000,9.21,107.72,-2.80,8.78
2018-06-03T03:00:00.000,8.49,122.26,-4.53,7.18
2018-06-03T03:15:00.000,7.82,124.27,-4.40,6.46
2018-06-03T03:30:00.000,7.15,134.39,-5.00,5.11
2018-06-03T03:45:00.000,8.59,130.79,-5.61,6.50
2018-06-03T04:00:00.000,9.39,126.99,-5.65,7.50
2018-06-03T04:15:00.000,9.12,125.73,-5.33,7.41
2018-06-03T04:30:00.000,8.86,119.36,-4.34,7.72
2018-06-03T04:45:00.000,7.92,121.75,-4.17,6.73
2018-06-03T05:00:00.000,8.01,125.39,-4.64,6.53
2018-06-03T05:15:00.000,4.88,120.23,-2.46,4.22
2018-06-03T05:30:00.000,2.61,115.61,-1.13,2.35
2018-06-03T05:45:00.000,2.03,116.87,-0.92,1.81
2018-06-03T06:00:00.000,5.41,349.17,5.31,-1.02
2018-06-03T06:15:00.000,9.04,354.15,8.99,-0.92
2018-06-03T06:30:00.000,9.57,340.45,9.02,-3.20
2018-06-03T06:45:00.000,8.68,354.22,8.63,-0.87
2018-06-03T07:00:00.000,6.96,4.43,6.94,0.54
2018-06-03T07:15:00.000,3.30,34.97,2.70,1.89
2018-06-03T07:30:00.000,6.96,206.69,-6.22,-3.13
2018-06-03T07:45:00.000,6.14,244.29,-2.67,-5.54
2018-06-03T08:00:00.000,8.30,257.06,-1.86,-8.09
2018-06-03T08:15:00.000,9.66,297.43,4.45,-8.57
2018-06-03T08:30:00.000,12.33,304.29,6.95,-10.19
2018-06-03T08:45:00.000,12.80,304.85,7.31,-10.50
2018-06-03T09:00:00.000,14.92,292.47,5.70,-13.79
2018-06-03T09:15:00.000,10.45,296.62,4.68,-9.34
2018-06-03T09:30:00.000,9.93,277.10,1.23,-9.85
2018-06-03T09:45:00.000,10.19,46.06,7.07,7.34
2018-06-03T10:00:00.000,12.96,13.09,12.62,2.93
2018-06-03T10:15:00.000,12.96,4.53,12.92,1.02
2018-06-03T10:30:00.000,15.99,343.85,15.36,-4.45
2018-06-03T10:45:00.000,16.56,336.48,15.18,-6.61
2018-06-03T11:00:00.000,16.98,355.21,16.92,-1.42
2018-06-03T11:15:00.000,14.85,27.31,13.19,6.81
2018-06-03T11:30:00.000,12.80,85.60,0.98,12.76
2018-06-03T11:45:00.000,4.34,80.54,0.71,4.28
2018-06-03T12:00:00.000,5.10,100.71,-0.95,5.01
2018-06-03T12:15:00.000,3.30,143.37,-2.65,1.97
2018-06-03T12:30:00.000,4.99,300.42,2.53,-4.30
2018-06-03T12:45:00.000,6.57,319.92,5.02,-4.23
2018-06-03T13:00:00.000,2.26,161.50,-2.14,0.72
2018-06-03T13:15:00.000,5.10,202.37,-4.71,-1.94
2018-06-03T13:30:00.000,9.39,354.52,9.35,-0.90
2018-06-03T13:45:00.000,9.93,318.33,7.41,-6.60
2018-06-03T14:00:00.000,6.86,312.56,4.64,-5.05
2018-06-03T14:15:00.000,6.35,263.26,-0.75,-6.31
2018-06-03T14:30:00.000,3.18,312.89,2.17,-2.33
2018-06-03T14:45:00.000,2.84,336.45,2.60,-1.13
2018-06-03T15:00:00.000,6.04,239.54,-3.06,-5.21
2018-06-03T15:15:00.000,6.14,220.05,-4.70,-3.95
2018-06-03T15:30:00.000,8.40,209.62,-7.30,-4.15
2018-06-03T15:45:00.000,6.14,200.68,-5.75,-2.17
2018-06-03T16:00:00.000,5.31,160.63,-5.00,1.76
2018-06-03T16:15:00.000,6.67,164.18,-6.42,1.82
2018-06-03T16:30:00.000,6.96,95.39,-0.65,6.93
2018-06-03T16:45:00.000,8.77,56.06,4.90,7.27
2018-06-03T17:00:00.000,7.05,64.89,2.99,6.39
2018-06-03T17:15:00.000,10.78,59.16,5.53,9.26
2018-06-03T17:30:00.000,12.02,73.68,3.38,11.54
2018-06-03T17:45:00.000,12.41,72.69,3.69,11.85
2018-06-03T18:00:00.000,6.35,50.34,4.06,4.89
2018-06-03T18:15:00.000,1.81,107.22,-0.54,1.73
2018-06-03T18:30:00.000,7.44,128.84,-4.66,5.79
2018-06-03T18:45:00.000,7.92,140.60,-6.12,5.03
2018-06-03T19:00:00.000,3.42,126.60,-2.04,2.74
2018-06-03T19:15:00.000,1.58,171.47,-1.56,0.23
2018-06-03T19:30:00.000,2.26,107.32,-0.67,2.16
2018-06-03T19:45:00.000,2.84,58.69,1.47,2.42
2018-06-03T20:00:00.000,5.62,278.37,0.82,-5.56
2018-06-03T20:15:00.000,7.73,223.14,-5.64,-5.28
2018-06-03T20:30:00.000,6.96,238.06,-3.68,-5.90
2018-06-03T20:45:00.000,8.01,194.07,-7.77,-1.95
2018-06-03T21:00:00.000,11.94,6.80,11.85,1.41
2018-06-03T21:15:00.000,12.18,11.05,11.95,2.33
2018-06-03T21:30:00.000,12.33,19.43,11.63,4.10
2018-06-03T21:45:00.000,12.10,9.76,11.92,2.05
2018-06-03T22:00:00.000,12.33,10.37,12.13,2.22
2018-06-03T22:15:00.000,12.49,8.71,12.34,1.89
2018-06-03T22:30:00.000,12.41,19.88,11.67,4.22
2018-06-03T22:45:00.000,12.64,42.47,9.33,8.54
2018-06-03T23:00:00.000,15.14,126.13,-8.93,12.23
2018-06-03T23:15:00.000,11.61,95.19,-1.05,11.56
2018-06-03T23:30:00.000,8.77,85.62,0.67,8.74
2018-06-03T23:45:00.000,7.73,79.74,1.38,7.60
2018-06-04T00:00:00.000,8.30,31.77,7.06,4.37
2018-06-04T00:15:00.000,10.78,355.64,10.75,-0.82
2018-06-04T00:30:00.000,7.92,327.80,6.70,-4.22
2018-06-04T00:45:00.000,10.37,340.77,9.79,-3.42
2018-06-04T01:00:00.000,10.28,332.04,9.08,-4.82
2018-06-04T01:15:00.000,6.57,339.07,6.13,-2.35
2018-06-04T01:30:00.000,6.14,341.25,5.82,-1.97
2018-06-04T01:45:00.000,8.21,348.01,8.03,-1.70
2018-06-04T02:00:00.000,4.68,338.44,4.35,-1.72
2018-06-04T02:15:00.000,4.68,257.87,-0.98,-4.57
2018-06-04T02:30:00.000,3.99,232.83,-2.41,-3.18
2018-06-04T02:45:00.000,5.83,173.60,-5.79,0.65
2018-06-04T03:00:00.000,4.78,203.09,-4.40,-1.87
2018-06-04T03:15:00.000,4.34,205.10,-3.93,-1.84
2018-06-04T03:30:00.000,3.88,153.78,-3.48,1.71
2018-06-04T03:45:00.000,6.57,143.91,-5.31,3.87
2018-06-04T04:00:00.000,8.77,112.45,-3.35,8.10
2018-06-04T04:15:00.000,10.01,118.10,-4.72,8.83
2018-06-04T04:30:00.000,10.78,123.17,-5.90,9.03
2018-06-04T04:45:00.000,7.82,105.43,-2.08,7.54
2018-06-04T05:00:00.000,7.63,135.05,-5.40,5.39
2018-06-04T05:15:00.000,10.01,114.23,-4.11,9.13
2018-06-04T05:30:00.000,6.25,138.21,-4.66,4.17
2018-06-04T05:45:00.000,6.25,155.01,-5.67,2.64
2018-06-04T06:00:00.000,7.05,145.00,-5.78,4.05
2018-06-04T06:15:00.000,2.15,145.27,-1.76,1.22
2018-06-04T06:30:00.000,1.36,175.19,-1.35,0.11
2018-06-04T06:45:00.000,3.76,267.04,-0.19,-3.76
2018-06-04T07:00:00.000,8.95,279.49,1.48,-8.82
2018-06-04T07:15:00.000,10.28,250.47,-3.44,-9.69
2018-06-04T07:30:00.000,9.93,268.27,-0.30,-9.92
2018-06-04T07:45:00.000,9.57,311.86,6.39,-7.13
2018-06-04T08:00:00.000,5.41,306.15,3.19,-4.37
2018-06-04T08:15:00.000,6.46,214.45,-5.33,-3.65
2018-06-04T08:30:00.000,3.30,187.96,-3.27,-0.46
2018-06-04T08:45:00.000,5.62,187.12,-5.58,-0.70
2018-06-04T09:00:00.000,10.28,47.02,7.01,7.52
2018-06-04T09:15:00.000,9.04,87.29,0.43,9.02
2018-06-04T09:30:00.000,9.75,68.33,3.60,9.06
2018-06-04T09:45:00.000,9.84,58.05,5.20,8.35
2018-06-04T10:00:00.000,11.77,55.89,6.60,9.75
2018-06-04T10:15:00.000,12.33,46.69,8.46,8.97
2018-06-04T10:30:00.000,11.85,55.89,6.65,9.82
2018-06-04T10:45:00.000,10.70,108.67,-3.43,10.14
2018-06-04T11:00:00.000,9.75,89.45,0.09,9.75
2018-06-04T11:15:00.000,8.68,342.23,8.26,-2.65
2018-06-04T11:30:00.000,9.75,48.28,6.49,7.28
2018-06-04T11:45:00.000,9.12,33.78,7.58,5.07
2018-06-04T12:00:00.000,13.19,15.47,12.71,3.52
2018-06-04T12:15:00.000,12.18,353.65,12.10,-1.35
2018-06-04T12:30:00.000,12.18,356.73,12.16,-0.70
2018-06-04T12:45:00.000,11.11,359.38,11.11,-0.12
2018-06-04T13:00:00.000,9.93,355.27,9.89,-0.82
2018-06-04T13:15:00.000,7.15,279.94,1.23,-7.04
2018-06-04T13:30:00.000,7.34,262.52,-0.96,-7.28
2018-06-04T13:45:00.000,4.78,249.99,-1.64,-4.49
2018-06-04T14:00:00.000,3.88,268.98,-0.07,-3.88
2018-06-04T14:15:00.000,7.34,12.67,7.16,1.61
2018-06-04T14:30:00.000,5.62,191.92,-5.50,-1.16
2018-06-04T14:45:00.000,4.11,178.89,-4.11,0.08
2018-06-04T15:00:00.000,6.25,165.56,-6.05,1.56
2018-06-04T15:15:00.000,4.11,148.71,-3.51,2.13
2018-06-04T15:30:00.000,2.61,333.67,2.34,-1.16
2018-06-04T15:45:00.000,3.65,212.37,-3.08,-1.95
2018-06-04T16:00:00.000,3.76,236.88,-2.06,-3.15
2018-06-04T16:15:00.000,4.78,195.69,-4.60,-1.29
2018-06-04T16:30:00.000,6.35,158.39,-5.91,2.34
2018-06-04T16:45:00.000,8.40,142.94,-6.70,5.06
2018-06-04T17:00:00.000,6.14,144.64,-5.01,3.56
2018-06-04T17:15:00.000,8.95,122.58,-4.82,7.54
2018-06-04T17:30:00.000,8.68,125.50,-5.04,7.07
2018-06-04T17:45:00.000,9.30,135.73,-6.66,6.49
2018-06-04T18:00:00.000,9.48,149.72,-8.19,4.78
2018-06-04T18:15:00.000,6.67,142.40,-5.28,4.07
2018-06-04T18:30:00.000,4.99,111.90,-1.86,4.63
2018-06-04T18:45:00.000,3.76,109.72,-1.27,3.54
2018-06-04T19:00:00.000,2.03,125.60,-1.18,1.65
2018-06-04T19:15:00.000,1.92,139.21,-1.45,1.25
2018-06-04T19:30:00.000,2.26,101.81,-0.46,2.21
2018-06-04T19:45:00.000,4.88,58.30,2.57,4.16
2018-06-04T20:00:00.000,6.57,348.63,6.44,-1.29
2018-06-04T20:15:00.000,3.88,277.10,0.48,-3.85
2018-06-04T20:30:00.000,9.66,263.20,-1.14,-9.59
2018-06-04T20:45:00.000,7.92,288.27,2.48,-7.52
2018-06-04T21:00:00.000,8.68,251.86,-2.70,-8.25
2018-06-04T21:15:00.000,9.48,267.97,-0.34,-9.47
2018-06-04T21:30:00.000,7.63,272.60,0.35,-7.62
2018-06-04T21:45:00.000,5.20,197.00,-4.97,-1.52
2018-06-04T22:00:00.000,2.38,191.44,-2.33,-0.47
2018-06-04T22:15:00.000,7.44,213.32,-6.22,-4.09
2018-06-04T22:30:00.000,6.46,183.29,-6.45,-0.37
2018-06-04T22:45:00.000,7.34,185.97,-7.30,-0.76
2018-06-04T23:00:00.000,7.25,126.18,-4.28,5.85
2018-06-04T23:15:00.000,8.21,110.41,-2.86,7.69
2018-06-04T23:30:00.000,11.03,157.69,-10.20,4.19
2018-06-04T23:45:00.000,9.75,155.38,-8.86,4.06
2018-06-05T00:00:00.000,9.75,135.38,-6.94,6.85
2018-06-05T00:15:00.000,7.92,131.35,-5.23,5.94
2018-06-05T00:30:00.000,7.63,130.45,-4.95,5.81
2018-06-05T00:45:00.000,7.25,138.60,-5.44,4.79
2018-06-05T01:00:00.000,7.92,160.26,-7.45,2.67
2018-06-05T01:15:00.000,8.95,189.97,-8.81,-1.55
2018-06-05T01:30:00.000,8.77,214.53,-7.22,-4.97
